LOB,File Name,File Path,Function Name,No of Parameters,Function Type,rule_id,rule_statement,parent_rule_id
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,AssignRiskErrorDescription,3,PV-S,rule-3,"['            If riskStatus.Equals(FEED_ERROR) AndAlso propertyPolicy.Attributes(""PfPMSched"").Equals(COVERAGE_SELECTED) = False AndAlso\n', '               locationInput(RISK_ISO_ID).Value.Trim.Length.Equals(12) Then\n', '                riskErrorDescription = DATA_FEED_ERROR_CODE\n', '                locationInput(RISK_ISO_ID).Value = String.Empty\n', '\nEnd If']",rule-3
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,SetEstimatedLossCostRateEligible,2,PV-S,rule-4,"['            If CType([Enum].Parse(GetType(LOCATION_RATE_TYPE),\n', '                                         locationRateType), LOCATION_RATE_TYPE).Equals(LOCATION_RATE_TYPE.ESTIMATED_LOSS_COSTS_PROMETRIX) AndAlso\n', '                                 locationPrometrixStatus.Equals(ESTIMATED_LC_OCCUPANCY) AndAlso\n', '                     (locationInput(FIELD_PFPMMATCHTYPE).Value.Trim().Equals(NearByMatchType, StringComparison.CurrentCultureIgnoreCase) OrElse\n', '                       locationInput(FIELD_PFPMMATCHTYPE).Value.Trim().Equals(EXACT_MATCH_TYPE, StringComparison.CurrentCultureIgnoreCase)) Then\n', '                isEstimatedRatesEligible = True\n', '\nEnd If']",rule-4
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,SetExactMatchTypeIndicator,3,PV-S,rule-5,"['            If isExactMatchTypeEligible AndAlso isDictionaryCountEligible AndAlso isEstimatedLossCostEligible.Equals(False) Then\n', '                locationInput(FIELD_RISKBLDGIND).Value = frameworkStatus.YES_ABBREVIATED\n', '                locationInput(FIELD_RISKEXTLOCKEY).Value = propertyLocation.Key\n', '\nEnd If']",rule-5
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,CallRiskApiClient,2,PV-S,rule-6,"['            If IsDmPrefillChangesEligible(commonData.Attributes.Common.UserId, commonData.Attributes.Common.PolicyEffectiveDate,\n', ""                                         commonData.Attributes.Common.LocationCode) Then ' Prometrix call will trigger from Prefill client via Prefill Api\n"", '                riskDictionary = PrometrixCallForPrefillClient(locationInput, commonData, locationKey)\n', '\nEnd If']",rule-6
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ProcessDictionaryFromPrefillClientResponse,4,PV-S,rule-7,"['            If prometrixResponse IsNot Nothing AndAlso ResponseFromPrefillClientValidation(prometrixResponse.GlobalError, prometrixResponse.ValidationResults,\n', '                                                                    locationInput, prometrixResponse.AddressSearchResult.Header) Then\n', '                riskDictionary = BuildDictionaryFromResponseFromPrefillClientForAddressSearch(prometrixResponse, riskDictionary, locationInput)\n', '                Dim isPrometrixEstimatedLossCost As Boolean = CheckEstimationLossCostEligible(commonData) AndAlso\n', '                                                              prometrixResponse.LossCostReport.LossCosts.Any()\n', '                Dim isEstimationLostCostEligible As Boolean = CType([Enum].Parse(GetType(LOCATION_RATE_TYPE), locationRateType),\n', '                                               LOCATION_RATE_TYPE).Equals(LOCATION_RATE_TYPE.ESTIMATED_LOSS_COSTS_PROMETRIX) AndAlso\n', '                                                ((prometrixResponse.LossCostReport.LossCosts.Any().Equals(False) AndAlso\n', '                                                   locationInput(LOCATION_PROMETRIX_STATUS).Value.Trim.Equals(ESTIMATED_ADDRESS_SEARCH) = False) OrElse\n', '                                                   isPrometrixEstimatedLossCost)\n']",rule-7
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ProcessDictionaryFromPrefillClientResponse,4,PV-S,rule-8,"['                If isEstimationLostCostEligible OrElse (isEstimatedRatesEligible AndAlso\n', '                    String.IsNullOrWhiteSpace(locationInput(RISK_ISO_ID).Value).Equals(False)) Then\n', '                    riskDictionary = GetPrefillDictionary(locationInput, commonData, locationKey)\n', '                Else\n', '                    Dim exactMatchDictionary As New ExactMatchLossCostResponse() With {.LocationInput = locationInput, .CommonPolicyData = commonData,\n', '                                                                                      .LocationKey = locationKey, .RiskDictionary = riskDictionary,\n', '                                                                                      .PrefillResponse = prometrixResponse}\n', '                    riskDictionary = CallPrefillApiClientForExactMatchType(exactMatchDictionary)\n', '                End If\n']","rule-7,rule-8"
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ProcessDictionaryFromPrefillClientResponse,4,PV-S,,['\nEnd If'],rule-7
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ProcessDictionaryFromRiskClientResponse,3,PV-S,rule-9,"['            If prometrixResponse IsNot Nothing AndAlso ResponseFromRiskClientValidation(prometrixResponse.globalError, prometrixResponse.validationResults,\n', '                                                                    locationInput, prometrixResponse.addressSearchResult.header) Then\n', '                riskDictionary = BuildDictionaryFromResponseFromRiskClientForAddressSearch(prometrixResponse, riskDictionary, locationInput)\n', '                Dim isPrometrixEstimatedLossCost As Boolean = CheckEstimationLossCostEligible(commonData) AndAlso\n', '                                                              prometrixResponse.lossCostReport.lossCosts.Any()\n', '                Dim isEstimationLostCostEligible As Boolean = CType([Enum].Parse(GetType(LOCATION_RATE_TYPE), locationRateType),\n', '                                               LOCATION_RATE_TYPE).Equals(LOCATION_RATE_TYPE.ESTIMATED_LOSS_COSTS_PROMETRIX) AndAlso\n', '                    ((prometrixResponse.lossCostReport.lossCosts.Any().Equals(False) AndAlso\n', '                    locationInput(LOCATION_PROMETRIX_STATUS).Value.Trim.Equals(ESTIMATED_ADDRESS_SEARCH) = False) OrElse isPrometrixEstimatedLossCost)\n']",rule-9
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ProcessDictionaryFromRiskClientResponse,3,PV-S,rule-10,"['                If isEstimationLostCostEligible OrElse (isEstimatedRatesEligible AndAlso\n', '                    String.IsNullOrWhiteSpace(locationInput(RISK_ISO_ID).Value).Equals(False)) Then\n', '                    riskDictionary = GetRiskDictionary(locationInput, commonData, locationKey)\n', '                Else\n', '                    Dim exactMatchDictionary As New ExactMatchLossCostResponse() With {.LocationInput = locationInput, .CommonPolicyData = commonData,\n', '                                                                                      .LocationKey = locationKey, .RiskDictionary = riskDictionary,\n', '                                                                                      .PrometrixResponse = prometrixResponse}\n', '                    riskDictionary = CallRiskApiClientForExactMatchType(exactMatchDictionary)\n', '                End If\n']","rule-9,rule-10"
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ProcessDictionaryFromRiskClientResponse,3,PV-S,,['\nEnd If'],rule-9
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,BuildDictionaryFromResponseFromPrefillClientForAddressSearch,2,PV-S,rule-11,"['            If locationRateType.Equals(CType(LOCATION_RATE_TYPE.ESTIMATED_LOSS_COSTS_PROMETRIX, Integer).ToString) Then\n', '                locationInput(LOCATION_PROMETRIX_STATUS).Value = ESTIMATED_LC_OCCUPANCY\n', '\nEnd If']",rule-11
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,BuildDictionaryFromResponseFromPrefillClientForAddressSearch,2,PV-S,rule-12,"['                If prefillRiskResponse IsNot Nothing Then\n', '                    ReadAddressHeader(locationInput, prefillRiskResponse.AddressSearchResult.Header.TotalResultCount, prefillRiskResponse.AddressSearchResult.Header.MatchType)\n']",rule-12
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,BuildDictionaryFromResponseFromPrefillClientForAddressSearch,2,PV-S,rule-13,"['                    If isEstimatedRatesEligible.Equals(False) Then\n', '                        SetEstimatedLossCostRateEligible(locationPrometrixStatus, locationInput)\n', '                    End If\n']","rule-12,rule-13"
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,BuildDictionaryFromResponseFromPrefillClientForAddressSearch,2,PV-S,,"['                    ProcessDictionaryForAddressSearchFromPrefillClient(locationInput, riskDictionary, .AddressSearchResult.Risks)\n', '\nEnd If']",rule-12
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,AssignRateTypeBasedOnPrometrixResponse,1,PV-S,rule-14,"['            If isPageLoadCallEligible AndAlso String.IsNullOrWhiteSpace(classcode).Equals(False) AndAlso\n', '                Not locationRateType.Equals(CType(LOCATION_RATE_TYPE.ESTIMATED_LOSS_COSTS_PROMETRIX, Integer).ToString) Then\n', '                Dim rateType As String = (New PfLoc).GetDefaultRateType(classcode, $""0{constructionCode}"", totalfloor)\n']",rule-14
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,AssignRateTypeBasedOnPrometrixResponse,1,PV-S,rule-15,"['                If String.IsNullOrWhiteSpace(locationRateType).Equals(False) Then\n', '                    locationRateType = rateType\n', '                    locationInput(FIELD_PFBGIRATETYP).Value = rateType\n', '                End If\n']","rule-14,rule-15"
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,AssignRateTypeBasedOnPrometrixResponse,1,PV-S,,"['                Dim replacedStatus As String = ReplacePrometrixStatus(prometrixStatus, fullPrometrixStatus)\n']",rule-14
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,AssignRateTypeBasedOnPrometrixResponse,1,PV-S,rule-16,"['                If String.IsNullOrWhiteSpace(replacedStatus).Equals(False) Then\n', '                    locationInput(LOCATION_PROMETRIX_STATUS).Value = replacedStatus\n', '                End If\n']","rule-14,rule-16"
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,AssignRateTypeBasedOnPrometrixResponse,1,PV-S,,['\nEnd If'],rule-14
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ReplacePrometrixStatus,2,PV-S,rule-17,"['            If locationRateType.Equals(CType(LOCATION_RATE_TYPE.CLAS, Integer).ToString) Then\n']",rule-17
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ReplacePrometrixStatus,2,PV-S,rule-18,"['                If String.IsNullOrWhiteSpace(prometrixStatus).Equals(False) AndAlso Not prometrixStatus.Equals(PROMETRIX_CLAS_RATE) Then\n', '                    replacedStatus = Replace(fullPrometrixStatus, prometrixStatus, PROMETRIX_CLAS_RATE, 1, 1)\n', '                End If\n']","rule-17,rule-18"
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ReplacePrometrixStatus,2,PV-S,,['\nEnd If'],rule-17
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ReplacePrometrixStatus,2,PV-S,rule-19,"['                If String.IsNullOrWhiteSpace(prometrixStatus).Equals(False) AndAlso Not prometrixStatus.Equals(PROMETRIX_SCHEDULE_RATE) Then\n', '                    replacedStatus = Replace(fullPrometrixStatus, prometrixStatus, PROMETRIX_SCHEDULE_RATE, 1, 1)\n', '\nEnd If']",rule-19
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,BuildDictionaryFromResponseFromRiskClientForAddressSearch,2,PV-S,rule-20,"['            If locationRateType.Equals(CType(LOCATION_RATE_TYPE.ESTIMATED_LOSS_COSTS_PROMETRIX, Integer).ToString) Then\n', '                locationInput(LOCATION_PROMETRIX_STATUS).Value = ESTIMATED_LC_OCCUPANCY\n', '\nEnd If']",rule-20
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,BuildDictionaryFromResponseFromRiskClientForAddressSearch,2,PV-S,rule-21,"['                If prefillRiskResponse IsNot Nothing Then\n', '                    ReadAddressHeader(locationInput, prefillRiskResponse.addressSearchResult.header.TotalResultCount, prefillRiskResponse.addressSearchResult.header.MatchType)\n']",rule-21
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,BuildDictionaryFromResponseFromRiskClientForAddressSearch,2,PV-S,rule-22,"['                    If isEstimatedRatesEligible.Equals(False) Then\n', '                        SetEstimatedLossCostRateEligible(locationPrometrixStatus, locationInput)\n', '                    End If\n']","rule-21,rule-22"
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,BuildDictionaryFromResponseFromRiskClientForAddressSearch,2,PV-S,,"['                    ProcessDictionaryForAddressSearchFromRiskClient(locationInput, riskDictionary, .addressSearchResult.Risks)\n', '\nEnd If']",rule-21
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,BuildDictionaryForLossCostRiskClientResponse,2,PV-S,rule-23,"['            If riskClientResponse.lossCostReport IsNot Nothing AndAlso riskClientResponse.lossCostReport.lossCosts.Any() Then\n', '                AssignReportAndMessageType(riskClientResponse.lossCostReport.ReportType, locationInput, riskClientResponse.lossCostReport.Messages?.FirstOrDefault)\n', '                ReadRiskSummaryResponse(locationInput, riskClientResponse.lossCostReport.riskSummary.RiskId, riskClientResponse.lossCostReport.riskSummary.OnsiteSurveyDate,\n', '                    riskClientResponse.lossCostReport.riskSummary.ScheduleAppliedDate)\n', '                AssignBurResponseFromRiskClient(locationInput, riskClientResponse.burReport)\n', '                ReadAddressAndStateResponse(locationInput, riskClientResponse.lossCostReport.riskSummary.address.StreetAddress1, riskClientResponse.lossCostReport.riskSummary.address.City,\n', '                                       riskClientResponse.lossCostReport.riskSummary.address.State)\n', '                ReadZipAndCountyResponse(locationInput, riskClientResponse.lossCostReport.riskSummary.address.Zip, riskClientResponse.lossCostReport.riskSummary.address.Zip4,\n', '                                       riskClientResponse.lossCostReport.riskSummary.address.County)\n', '                ReadExperienceLevelAdjustmentResponseFromRiskClient(locationInput, riskClientResponse.lossCostReport.experienceLevelAdjustment)\n', '                locationInput(""PfPMCommercialStatisticalPlanTerritoryCode"").Value = riskClientResponse.lossCostReport.buildingRatingDetails.CommercialStatisticalPlanTerritoryCode\n', '                ReadFireRatingConstructionProtectionResponseFromRiskClient(locationInput, riskClientResponse.lossCostReport.buildingRatingDetails.fireRatingConstructionProtection)\n', '                ReadProtectiveSafeGuardDetailsFromRiskClientResponse(locationInput, riskClientResponse.lossCostReport.buildingRatingDetails.protectiveSafeguardClauses)\n', '                ReadWindRatingConstructionBuildingEffectivenessFromRisk(locationInput, riskClientResponse.lossCostReport.buildingRatingDetails.windRatingConstructionBuildingEffectiveness)\n', '                AssignBasicGroupSymbol(locationInput, riskClientResponse.lossCostReport.buildingRatingDetails.basicGroupIISymbol.Code,\n', '                                       riskClientResponse.lossCostReport.buildingRatingDetails.basicGroupIISymbol.Description)\n', '                ProcessDictionaryForLossCostRiskClient(locationInput, riskClientResponse.lossCostReport.lossCosts, riskDictionary)\n', '\nEnd If']",rule-23
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,BuildDictionaryForLossCostPrefillClientResponse,2,PV-S,rule-24,"['            If prefillRiskResponse.LossCostReport IsNot Nothing AndAlso prefillRiskResponse.LossCostReport.LossCosts.Any() Then\n', '                AssignReportAndMessageType(prefillRiskResponse.LossCostReport.ReportType, locationInput, prefillRiskResponse.LossCostReport.Messages?.FirstOrDefault)\n', '                ReadRiskSummaryResponse(locationInput, prefillRiskResponse.LossCostReport.RiskSummary.RiskId, prefillRiskResponse.LossCostReport.RiskSummary.OnsiteSurveyDate,\n', '                    prefillRiskResponse.LossCostReport.RiskSummary.ScheduleAppliedDate)\n', '                AssignBurResponseFromPrefillClient(locationInput, prefillRiskResponse.BurReport)\n', '                ReadAddressAndStateResponse(locationInput, prefillRiskResponse.LossCostReport.RiskSummary.Address.StreetAddress1, prefillRiskResponse.LossCostReport.RiskSummary.Address.City,\n', '                                       prefillRiskResponse.LossCostReport.RiskSummary.Address.State)\n', '                ReadZipAndCountyResponse(locationInput, prefillRiskResponse.LossCostReport.RiskSummary.Address.Zip, prefillRiskResponse.LossCostReport.RiskSummary.Address.Zip4,\n', '                                       prefillRiskResponse.LossCostReport.RiskSummary.Address.County)\n', '                ReadExperienceLevelAdjustmentResponseFromPrefillClient(locationInput, prefillRiskResponse.LossCostReport.ExperienceLevelAdjustment)\n', '                locationInput(""PfPMCommercialStatisticalPlanTerritoryCode"").Value = prefillRiskResponse.LossCostReport.BuildingRatingDetails.CommercialStatisticalPlanTerritoryCode\n', '                ReadFireRatingConstructionProtectionResponseFromPrefillClient(locationInput, prefillRiskResponse.LossCostReport.BuildingRatingDetails.FireRatingConstructionProtection)\n', '                ReadProtectiveSafegaurdDetailsFromPrefillClientResponse(locationInput, prefillRiskResponse.LossCostReport.BuildingRatingDetails.ProtectiveSafeguardClauses)\n', '                ReadWindRatingConstructionBuildingEffectivenessFromPrefill(locationInput, prefillRiskResponse.LossCostReport.BuildingRatingDetails.WindRatingConstructionBuildingEffectiveness)\n', '                AssignBasicGroupSymbol(locationInput, prefillRiskResponse.LossCostReport.BuildingRatingDetails.BasicGroupIiSymbol.Code,\n', '                                       prefillRiskResponse.LossCostReport.BuildingRatingDetails.BasicGroupIiSymbol.Description)\n', '                ProcessDictionaryForLossCostPrefillClient(locationInput, prefillRiskResponse.LossCostReport.LossCosts, riskDictionary)\n', '\nEnd If']",rule-24
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,AssignReportAndMessageType,3,PV-S,rule-25,"['            If String.IsNullOrWhiteSpace(messageType) Then\n', '                locationInput(""PfPMMessage"").Value = messageType \' Need to replace once we get property\n', '\nEnd If']",rule-25
LobPF,PFRisk.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ProcessDictionaryForLossCostPrefillClient,2,PV-S,rule-26,"['            If lossCostData.Count > 1 Then\n', ""                BuildMultipleLossCostDictionaryFromPrefillClient(locationInput, lossCostData, prefillRiskDictionary) 'Build dictionary for multiple loss cost\n"", '\nEnd If']",rule-26
